,group_id,member_id,spectrometer,years,dys,month_name
8545,GNT,CBW,D7,2017,0.0034722222222222225,May
8546,UVC,VOE,C5,2019,0.0034722222222222225,January
8547,OLP,YPT,A4,2017,0.02986111111111112,November
8548,GNT,RBQ,C5,2018,0.052083333333333336,June
8549,KJR,HZX,B4,2019,0.07013888888888889,July
8550,WUB,KSQ,P6,2018,0.010416666666666666,February
8551,LPU,IPX,C5,2017,0.052083333333333336,October
8552,EJO,CYT,D7,2018,0.02986111111111112,February
8553,EJO,ZSP,P6,2020,0.02986111111111112,April
8554,YGH,SPM,N4,2017,0.010416666666666666,October
8555,EJO,MQX,D7,2018,0.02986111111111112,July
8556,LPA,EFZ,P6,2018,0.07013888888888889,January
8557,UWT,QJJ,C5,2019,0.010416666666666666,March
8558,BZR,IKA,A4,2017,0.010416666666666666,January
8559,WTV,PBM,P6,2020,0.034722222222222224,December
8560,AVW,ISA,P6,2018,0.06458333333333334,August
8561,BZR,BZO,A4,2019,0.0034722222222222225,June
8562,YGH,SPM,N4,2018,0.010416666666666666,November
8563,BZR,YIR,B4,2020,0.034722222222222224,June
8564,XSO,ZEJ,P6,2020,0.02986111111111112,February
8565,LPA,WSU,B4,2020,0.02986111111111112,February
8566,EJO,MQX,D7,2018,0.034722222222222224,March
8567,WUB,GJR,A4,2020,0.052083333333333336,December
8568,PMQ,HWC,N4,2020,0.0034722222222222225,March
8569,XSO,ZEJ,A4,2017,0.010416666666666666,May
8570,GQF,QPF,A4,2020,0.034722222222222224,August
8571,GMD,PHU,B4,2019,0.02986111111111112,January
8572,OLP,GIB,D7,2017,0.02986111111111112,March
8573,NAX,ULS,B4,2018,0.02986111111111112,March
8574,LPA,RZE,D7,2020,0.06458333333333334,April
8575,HAE,FUK,P6,2020,0.034722222222222224,February
8576,WTV,ISC,B4,2018,0.0034722222222222225,June
8577,LPA,EFZ,C5,2019,0.052083333333333336,October
8578,NAX,PNX,P6,2019,0.034722222222222224,March
8579,KJR,JIY,N4,2018,0.07013888888888889,July
8580,YGH,OOV,N4,2018,0.010416666666666666,February
8581,KDC,PUQ,C5,2018,0.02986111111111112,January
8582,VGY,VSZ,C5,2019,0.0034722222222222225,May
8583,AVW,ISA,A4,2020,0.06458333333333334,December
8584,PMQ,PTJ,A4,2020,0.06458333333333334,September
8585,GNT,KFZ,A4,2018,0.02986111111111112,October
8586,GMD,HWX,P6,2020,0.010416666666666666,May
8587,GQF,HCJ,B4,2018,0.07013888888888889,July
8588,PMQ,MTO,P6,2018,0.0034722222222222225,November
8589,KDC,INS,D7,2017,0.034722222222222224,June
8590,KDC,YVJ,D7,2017,0.0034722222222222225,July
8591,AVW,NMJ,A4,2017,0.034722222222222224,December
8592,YGH,WPH,P6,2020,0.02986111111111112,June
8593,AVW,UZA,N4,2019,0.06458333333333334,August
8594,VGY,III,P6,2020,0.06458333333333334,May
8595,KDC,PUQ,D7,2019,0.0034722222222222225,August
8596,GMD,SOQ,P6,2018,0.0034722222222222225,November
8597,KJR,XZZ,C5,2017,0.034722222222222224,June
8598,NAX,XGT,C5,2019,0.034722222222222224,December
8599,AVW,ISA,A4,2019,0.010416666666666666,November
8600,GQF,HCJ,C5,2019,0.034722222222222224,August
8601,GNT,IEZ,B4,2018,0.034722222222222224,July
8602,LPU,VDP,N4,2017,0.06458333333333334,May
8603,EJO,OCF,C5,2020,0.06458333333333334,January
8604,PCG,PKK,B4,2020,0.02986111111111112,May
8605,OLP,LIJ,C5,2020,0.06458333333333334,May
8606,WUB,KSQ,B4,2017,0.0034722222222222225,November
8607,KJR,CWA,D7,2020,0.0034722222222222225,January
8608,UWT,XHC,B4,2017,0.07013888888888889,February
8609,HAE,FUK,N4,2020,0.06458333333333334,April
8610,OLP,DAD,N4,2017,0.07013888888888889,July
8611,OLP,GIB,A4,2020,0.02986111111111112,June
8612,YGH,SPM,D7,2017,0.02986111111111112,September
8613,NAX,MPB,P6,2018,0.052083333333333336,April
8614,WUB,CER,N4,2018,0.034722222222222224,November
8615,PCG,HCQ,D7,2017,0.06458333333333334,October
8616,WUB,CER,A4,2019,0.010416666666666666,June
8617,PCG,HCQ,C5,2017,0.06458333333333334,May
8618,GMD,CIS,P6,2018,0.034722222222222224,August
8619,PCG,HCQ,A4,2017,0.07013888888888889,July
8620,EJO,OCF,A4,2017,0.02986111111111112,December
8621,VGY,DBZ,A4,2017,0.010416666666666666,June
8622,EJO,CYT,A4,2019,0.052083333333333336,January
8623,OLP,VXR,C5,2018,0.0034722222222222225,October
8624,BZR,WRH,C5,2020,0.07013888888888889,November
8625,WUB,CER,A4,2019,0.06458333333333334,December
8626,UWT,QJJ,B4,2018,0.010416666666666666,May
8627,OLP,GIB,A4,2018,0.052083333333333336,July
8628,UWT,ZKC,D7,2018,0.07013888888888889,March
8629,EJO,MQX,D7,2020,0.06458333333333334,April
8630,XSO,RRV,P6,2017,0.052083333333333336,December
8631,WUB,MDZ,P6,2017,0.034722222222222224,November
8632,WUB,UPN,P6,2017,0.034722222222222224,April
8633,GQF,HCJ,A4,2017,0.034722222222222224,June
8634,GNT,AEO,B4,2017,0.0034722222222222225,March
8635,GQF,RAM,P6,2017,0.0034722222222222225,April
8636,NAX,XGT,D7,2018,0.02986111111111112,August
8637,VGY,DBZ,N4,2019,0.010416666666666666,December
8638,AVW,ISA,P6,2019,0.07013888888888889,April
8639,KJR,JIY,D7,2019,0.0034722222222222225,November
8640,LPA,EFZ,D7,2017,0.034722222222222224,November
8641,PMQ,MTO,D7,2018,0.034722222222222224,April
8642,VGY,DBZ,B4,2017,0.0034722222222222225,May
8643,WTV,PBM,A4,2018,0.07013888888888889,May
8644,GQF,QPF,C5,2018,0.052083333333333336,October
8645,UWT,LKP,N4,2020,0.02986111111111112,May
8646,PCG,DAA,A4,2017,0.07013888888888889,June
8647,WTV,BTT,B4,2017,0.0034722222222222225,December
8648,YGH,SPM,A4,2019,0.06458333333333334,December
8649,UVC,FBV,C5,2017,0.07013888888888889,March
8650,LPA,RZE,N4,2018,0.0034722222222222225,January
8651,WUB,CER,B4,2019,0.06458333333333334,August
8652,GMD,DKW,P6,2020,0.07013888888888889,September
8653,WUB,KSQ,C5,2017,0.07013888888888889,December
8654,LPA,TCK,D7,2017,0.034722222222222224,April
8655,PCG,HCQ,D7,2018,0.052083333333333336,October
8656,GNT,AEO,C5,2020,0.07013888888888889,July
8657,EJO,QED,C5,2019,0.034722222222222224,September
8658,LPU,VDP,B4,2020,0.034722222222222224,December
8659,UWT,LKP,D7,2018,0.010416666666666666,November
8660,GNT,KFZ,B4,2018,0.010416666666666666,August
8661,NAX,ULS,C5,2017,0.052083333333333336,December
8662,WTV,ISC,B4,2020,0.06458333333333334,July
8663,PMQ,MTO,P6,2018,0.052083333333333336,February
8664,VGY,III,P6,2017,0.010416666666666666,June
8665,LPU,FLO,N4,2020,0.02986111111111112,July
8666,GNT,RBQ,D7,2019,0.052083333333333336,August
8667,GNT,IEZ,A4,2018,0.02986111111111112,January
8668,LPU,IPX,A4,2018,0.0034722222222222225,August
8669,UWT,XHC,D7,2020,0.010416666666666666,July
8670,YGH,BTT,D7,2019,0.07013888888888889,February
8671,LPA,OTP,P6,2020,0.07013888888888889,June
8672,PCG,KJC,P6,2018,0.02986111111111112,November
8673,BZR,WRH,D7,2018,0.0034722222222222225,January
8674,GNT,KFZ,C5,2020,0.06458333333333334,April
8675,PCG,DAA,D7,2018,0.06458333333333334,August
8676,PCG,PKK,C5,2018,0.010416666666666666,March
8677,EJO,CYT,N4,2018,0.034722222222222224,November
8678,OLP,GIB,B4,2019,0.02986111111111112,May
8679,KDC,YRX,N4,2018,0.0034722222222222225,March
8680,VGY,USL,A4,2018,0.0034722222222222225,February
8681,HAE,JOU,D7,2019,0.052083333333333336,October
8682,EJO,MQX,P6,2020,0.052083333333333336,October
8683,WUB,GJR,B4,2019,0.07013888888888889,November
8684,GMD,PHU,A4,2020,0.0034722222222222225,May
8685,HAE,FUK,P6,2018,0.06458333333333334,November
8686,PCG,KJC,N4,2020,0.010416666666666666,February
8687,WTV,PBM,N4,2019,0.02986111111111112,August
8688,GNT,AEO,B4,2017,0.02986111111111112,April
8689,PCG,LSM,N4,2019,0.02986111111111112,February
8690,WTV,XFS,A4,2018,0.0034722222222222225,August
8691,PMQ,MTO,B4,2019,0.010416666666666666,March
8692,LPU,VDP,P6,2020,0.052083333333333336,March
8693,BZR,TNA,A4,2017,0.052083333333333336,October
8694,BZR,IKA,A4,2020,0.052083333333333336,April
8695,BZR,TNA,C5,2020,0.0034722222222222225,February
8696,GNT,AEO,A4,2019,0.06458333333333334,June
8697,NAX,MPB,D7,2020,0.0034722222222222225,March
8698,WUB,KSQ,D7,2017,0.0034722222222222225,November
8699,GQF,RAM,A4,2020,0.02986111111111112,July
8700,VGY,USL,A4,2020,0.034722222222222224,November
8701,GQF,IHZ,B4,2017,0.0034722222222222225,December
8702,BZR,WRH,C5,2020,0.02986111111111112,November
8703,PCG,LSM,A4,2020,0.02986111111111112,March
8704,GMD,DKW,N4,2019,0.034722222222222224,September
8705,XSO,SWX,D7,2017,0.02986111111111112,July
8706,KDC,PUQ,A4,2017,0.06458333333333334,October
8707,NAX,ULS,D7,2018,0.0034722222222222225,January
8708,PMQ,HWC,A4,2017,0.0034722222222222225,June
8709,AVW,UZA,D7,2019,0.010416666666666666,January
8710,YGH,OOV,C5,2019,0.0034722222222222225,February
8711,XSO,RRV,B4,2020,0.07013888888888889,August
8712,GNT,IEZ,D7,2019,0.06458333333333334,August
8713,NAX,ULS,P6,2018,0.07013888888888889,October
8714,OLP,VXR,P6,2019,0.010416666666666666,September
8715,GMD,SOQ,B4,2019,0.010416666666666666,July
8716,UVC,SXJ,D7,2019,0.07013888888888889,June
8717,UVC,SXJ,B4,2017,0.07013888888888889,October
8718,OLP,GIB,P6,2018,0.07013888888888889,October
8719,GNT,CBW,D7,2017,0.034722222222222224,November
8720,GQF,ZOJ,P6,2017,0.02986111111111112,September
8721,AVW,UZA,A4,2020,0.034722222222222224,January
8722,OLP,YPT,A4,2017,0.02986111111111112,December
8723,YGH,OOV,B4,2018,0.010416666666666666,February
8724,LPA,EFZ,D7,2017,0.052083333333333336,March
8725,GMD,PHU,A4,2017,0.010416666666666666,May
8726,EJO,ZSP,D7,2020,0.010416666666666666,August
8727,WUB,CER,A4,2017,0.02986111111111112,June
8728,UWT,JIG,B4,2019,0.052083333333333336,March
8729,GMD,SOQ,D7,2019,0.07013888888888889,June
8730,KDC,UAC,D7,2017,0.07013888888888889,January
8731,LPA,WSU,C5,2019,0.07013888888888889,May
8732,GNT,KFZ,B4,2017,0.034722222222222224,July
8733,EJO,CYT,P6,2018,0.052083333333333336,December
8734,HAE,JPQ,P6,2017,0.034722222222222224,October
8735,AVW,ISA,N4,2018,0.052083333333333336,September
8736,XSO,FOK,B4,2019,0.010416666666666666,August
8737,GNT,RBQ,C5,2017,0.06458333333333334,July
8738,KJR,UTQ,D7,2018,0.010416666666666666,June
8739,UVC,SXJ,P6,2018,0.034722222222222224,June
8740,LPA,RZE,P6,2020,0.010416666666666666,March
8741,HAE,TMH,A4,2020,0.0034722222222222225,April
8742,GNT,CBW,N4,2017,0.0034722222222222225,February
8743,VGY,USL,B4,2017,0.07013888888888889,December
8744,GQF,IHZ,C5,2020,0.052083333333333336,October
8745,XSO,SWX,C5,2018,0.010416666666666666,August
8746,HAE,KFK,A4,2019,0.07013888888888889,April
8747,WUB,KSQ,N4,2019,0.02986111111111112,September
8748,WUB,GJR,D7,2019,0.07013888888888889,January
8749,GQF,QPF,A4,2017,0.0034722222222222225,February
8750,KDC,YRX,B4,2020,0.06458333333333334,December
8751,PMQ,HWC,P6,2020,0.052083333333333336,February
8752,BZR,YIR,N4,2020,0.052083333333333336,April
8753,WUB,GJR,D7,2020,0.052083333333333336,February
8754,WTV,ISC,C5,2019,0.010416666666666666,August
8755,NAX,XGT,A4,2018,0.06458333333333334,February
8756,WTV,ISC,P6,2017,0.02986111111111112,July
8757,KJR,XZZ,N4,2017,0.07013888888888889,December
8758,HAE,JPQ,N4,2017,0.034722222222222224,December
8759,XSO,ZEJ,A4,2019,0.02986111111111112,November
8760,NAX,QIN,B4,2019,0.06458333333333334,May
8761,YGH,UNM,B4,2019,0.06458333333333334,October
8762,KDC,YRX,P6,2017,0.034722222222222224,October
8763,OLP,DAD,D7,2020,0.06458333333333334,September
8764,VGY,III,D7,2018,0.07013888888888889,August
8765,PMQ,MTO,N4,2018,0.052083333333333336,September
8766,YGH,BTT,P6,2020,0.010416666666666666,August
8767,LPA,RZE,C5,2018,0.034722222222222224,January
8768,UWT,JIG,B4,2018,0.034722222222222224,June
8769,BZR,IKA,A4,2019,0.02986111111111112,May
8770,EJO,MQX,C5,2020,0.010416666666666666,April
8771,NAX,XGT,B4,2019,0.02986111111111112,April
8772,WUB,KSQ,C5,2017,0.02986111111111112,May
8773,KDC,YRX,D7,2017,0.034722222222222224,September
8774,LPA,WSU,D7,2018,0.07013888888888889,April
8775,HAE,KFK,B4,2017,0.052083333333333336,August
8776,GMD,HWX,A4,2018,0.07013888888888889,September
8777,OLP,YPT,D7,2019,0.0034722222222222225,August
8778,LPU,JCT,A4,2017,0.052083333333333336,July
8779,NAX,XGT,A4,2018,0.0034722222222222225,June
8780,OLP,LIJ,P6,2017,0.07013888888888889,September
8781,GQF,HCJ,C5,2020,0.06458333333333334,November
8782,KJR,JIY,N4,2020,0.0034722222222222225,October
8783,AVW,UZA,A4,2020,0.052083333333333336,February
8784,LPA,OTP,D7,2020,0.010416666666666666,August
8785,PCG,KJC,A4,2020,0.0034722222222222225,July
8786,WUB,CER,P6,2019,0.02986111111111112,September
8787,WUB,UPN,C5,2017,0.034722222222222224,May
8788,NAX,PNX,C5,2018,0.052083333333333336,December
8789,HAE,KFK,D7,2019,0.02986111111111112,February
8790,KJR,HZX,N4,2020,0.034722222222222224,July
8791,XSO,SWX,D7,2018,0.052083333333333336,July
8792,YGH,WPH,B4,2018,0.07013888888888889,July
8793,LPA,EFZ,P6,2017,0.010416666666666666,September
8794,UWT,QJJ,B4,2017,0.06458333333333334,December
8795,GNT,KFZ,P6,2020,0.02986111111111112,March
8796,WTV,ISC,P6,2017,0.034722222222222224,December
8797,WUB,CER,A4,2018,0.0034722222222222225,March
8798,KDC,YVJ,P6,2018,0.0034722222222222225,September
8799,PCG,PKK,P6,2017,0.052083333333333336,January
8800,YGH,BTT,C5,2017,0.0034722222222222225,February
8801,GMD,SOQ,D7,2017,0.052083333333333336,May
8802,UVC,SXJ,N4,2017,0.052083333333333336,November
8803,LPU,FLO,N4,2018,0.07013888888888889,August
8804,AVW,UZA,C5,2018,0.02986111111111112,December
8805,VGY,DBZ,A4,2020,0.02986111111111112,August
8806,UWT,LKP,D7,2018,0.02986111111111112,November
8807,WUB,UPN,A4,2017,0.07013888888888889,March
8808,UVC,FWF,C5,2019,0.0034722222222222225,December
8809,LPA,RZE,A4,2018,0.06458333333333334,December
8810,UWT,QJJ,C5,2018,0.010416666666666666,February
8811,EJO,QED,B4,2017,0.02986111111111112,January
8812,PMQ,HWC,N4,2017,0.010416666666666666,November
8813,BZR,WRH,P6,2019,0.07013888888888889,October
8814,UVC,VOE,P6,2017,0.052083333333333336,October
8815,XSO,RRV,A4,2017,0.034722222222222224,April
8816,AVW,EPL,P6,2020,0.010416666666666666,April
8817,WTV,PBM,N4,2018,0.02986111111111112,June
8818,LPA,RZE,D7,2019,0.034722222222222224,July
8819,VGY,USL,N4,2019,0.010416666666666666,July
8820,UWT,ZKC,A4,2020,0.0034722222222222225,September
8821,GNT,KFZ,D7,2017,0.02986111111111112,April
8822,WUB,CER,N4,2017,0.034722222222222224,June
8823,HAE,KFK,B4,2018,0.02986111111111112,August
8824,AVW,CAH,N4,2018,0.010416666666666666,April
8825,LPU,NAB,A4,2019,0.052083333333333336,July
8826,WUB,GJR,B4,2019,0.0034722222222222225,December
8827,OLP,DAD,P6,2020,0.06458333333333334,April
8828,UVC,VOE,B4,2019,0.02986111111111112,May
8829,YGH,OOV,P6,2018,0.0034722222222222225,December
8830,GMD,HWX,N4,2017,0.02986111111111112,March
8831,KDC,PUQ,P6,2017,0.07013888888888889,July
8832,VGY,VSZ,A4,2019,0.0034722222222222225,August
8833,HAE,FUK,A4,2017,0.010416666666666666,April
8834,OLP,VXR,P6,2018,0.052083333333333336,November
8835,LPA,WSU,D7,2017,0.07013888888888889,June
8836,WUB,KSQ,A4,2020,0.07013888888888889,October
8837,XSO,RRV,A4,2020,0.06458333333333334,May
8838,LPU,IPX,A4,2020,0.034722222222222224,May
8839,PCG,HCQ,A4,2019,0.0034722222222222225,August
8840,WTV,PBM,N4,2019,0.06458333333333334,May
8841,GQF,RAM,C5,2018,0.06458333333333334,February
8842,BZR,WRH,D7,2018,0.02986111111111112,November
8843,NAX,ULS,B4,2020,0.0034722222222222225,November
8844,BZR,IKA,P6,2017,0.034722222222222224,February
8845,WUB,UPN,P6,2020,0.02986111111111112,October
8846,KJR,UTQ,A4,2017,0.06458333333333334,December
8847,KDC,YVJ,B4,2017,0.07013888888888889,September
8848,WTV,XFS,N4,2020,0.02986111111111112,August
8849,YGH,BTT,P6,2017,0.052083333333333336,November
8850,GQF,RAM,C5,2019,0.06458333333333334,July
8851,UVC,FWF,A4,2019,0.034722222222222224,October
8852,HAE,JOU,N4,2018,0.06458333333333334,January
8853,GQF,IHZ,C5,2017,0.06458333333333334,September
8854,PMQ,MTO,C5,2018,0.07013888888888889,September
8855,NAX,QIN,D7,2019,0.07013888888888889,August
8856,EJO,CYT,C5,2017,0.02986111111111112,June
8857,PCG,DAA,B4,2018,0.02986111111111112,November
8858,AVW,EPL,A4,2017,0.034722222222222224,June
8859,VGY,DBZ,P6,2018,0.07013888888888889,January
8860,AVW,NMJ,N4,2020,0.02986111111111112,March
8861,GMD,SOQ,N4,2020,0.052083333333333336,July
8862,YGH,UNM,B4,2020,0.0034722222222222225,November
8863,LPU,VDP,C5,2019,0.010416666666666666,October
8864,WTV,ISC,N4,2019,0.06458333333333334,February
8865,BZR,IKA,C5,2017,0.02986111111111112,February
8866,OLP,VXR,N4,2020,0.07013888888888889,February
8867,YGH,BTT,N4,2018,0.02986111111111112,February
8868,EJO,ZSP,D7,2017,0.052083333333333336,February
8869,BZR,BZO,A4,2018,0.0034722222222222225,November
8870,KJR,XZZ,N4,2020,0.052083333333333336,August
8871,PMQ,MTO,A4,2020,0.034722222222222224,February
8872,KJR,CWA,P6,2020,0.06458333333333334,April
8873,UVC,ZQC,A4,2020,0.052083333333333336,June
8874,VGY,DBZ,C5,2018,0.06458333333333334,July
8875,AVW,UZA,B4,2018,0.07013888888888889,January
8876,AVW,ISA,A4,2020,0.0034722222222222225,October
8877,PMQ,MTO,C5,2018,0.0034722222222222225,June
8878,NAX,MPB,N4,2018,0.0034722222222222225,May
8879,HAE,FUK,P6,2019,0.07013888888888889,April
8880,PCG,DAA,P6,2020,0.0034722222222222225,September
8881,KDC,INS,C5,2017,0.0034722222222222225,October
8882,KDC,PUQ,D7,2019,0.06458333333333334,August
8883,XSO,RRV,D7,2019,0.0034722222222222225,December
8884,KDC,UAC,A4,2020,0.052083333333333336,May
8885,EJO,QED,A4,2020,0.06458333333333334,September
8886,KJR,HZX,C5,2018,0.06458333333333334,January
8887,UVC,ZQC,N4,2017,0.07013888888888889,September
8888,KJR,XZZ,B4,2017,0.06458333333333334,April
8889,BZR,BZO,C5,2019,0.052083333333333336,May
8890,EJO,OCF,D7,2020,0.0034722222222222225,April
8891,LPU,NAB,D7,2020,0.052083333333333336,November
8892,GQF,RAM,C5,2019,0.02986111111111112,July
8893,NAX,QIN,P6,2019,0.07013888888888889,September
8894,YGH,BTT,P6,2018,0.052083333333333336,September
8895,GQF,IHZ,P6,2018,0.052083333333333336,September
8896,WUB,UPN,D7,2017,0.07013888888888889,May
8897,XSO,AYH,C5,2020,0.052083333333333336,August
8898,LPA,TCK,C5,2020,0.06458333333333334,September
8899,PCG,PKK,B4,2019,0.02986111111111112,April
8900,GMD,PHU,P6,2017,0.07013888888888889,February
8901,BZR,IKA,B4,2019,0.06458333333333334,February
8902,UWT,JIG,P6,2017,0.010416666666666666,July
8903,PCG,PKK,D7,2019,0.052083333333333336,June
8904,WTV,BTT,A4,2020,0.034722222222222224,October
8905,KJR,HZX,B4,2017,0.0034722222222222225,March
8906,UVC,VOE,A4,2019,0.07013888888888889,August
8907,OLP,GIB,C5,2019,0.06458333333333334,December
8908,GMD,SOQ,C5,2019,0.034722222222222224,January
8909,XSO,RRV,B4,2019,0.07013888888888889,August
8910,EJO,MQX,C5,2018,0.010416666666666666,July
8911,EJO,MQX,D7,2020,0.010416666666666666,January
8912,AVW,UZA,D7,2017,0.0034722222222222225,March
8913,KJR,HZX,N4,2020,0.06458333333333334,March
8914,AVW,NMJ,D7,2017,0.07013888888888889,May
8915,VGY,COM,N4,2019,0.010416666666666666,February
8916,LPU,NAB,B4,2018,0.02986111111111112,November
8917,GNT,IEZ,P6,2020,0.034722222222222224,July
8918,GNT,IEZ,D7,2018,0.0034722222222222225,June
8919,GQF,RAM,D7,2018,0.034722222222222224,October
8920,GNT,RBQ,N4,2019,0.034722222222222224,September
8921,HAE,KFK,D7,2017,0.010416666666666666,August
8922,UVC,ZQC,A4,2017,0.06458333333333334,March
8923,YGH,BTT,D7,2017,0.010416666666666666,July
8924,KJR,XZZ,D7,2020,0.034722222222222224,March
8925,GMD,PHU,N4,2020,0.07013888888888889,October
8926,GQF,ZOJ,N4,2019,0.07013888888888889,June
8927,PMQ,HWC,B4,2018,0.02986111111111112,May
8928,GMD,DKW,D7,2017,0.02986111111111112,May
8929,UVC,ZQC,A4,2018,0.07013888888888889,December
8930,YGH,OOV,N4,2019,0.0034722222222222225,December
8931,GQF,ZOJ,D7,2020,0.02986111111111112,October
8932,HAE,JPQ,B4,2017,0.06458333333333334,August
8933,VGY,DBZ,B4,2017,0.02986111111111112,February
8934,HAE,FUK,B4,2019,0.010416666666666666,May
8935,NAX,MPB,N4,2020,0.010416666666666666,June
8936,UWT,QJJ,A4,2017,0.034722222222222224,September
8937,PMQ,LGE,A4,2020,0.02986111111111112,September
8938,GMD,DKW,B4,2017,0.06458333333333334,October
8939,LPU,VDP,C5,2017,0.010416666666666666,June
8940,YGH,OOV,N4,2019,0.010416666666666666,March
8941,GQF,IHZ,N4,2020,0.0034722222222222225,May
8942,UWT,ZKC,D7,2020,0.06458333333333334,January
8943,HAE,FUK,N4,2018,0.07013888888888889,February
8944,UWT,XHC,D7,2017,0.034722222222222224,August
8945,PCG,LSM,C5,2017,0.010416666666666666,March
8946,WTV,BTT,C5,2018,0.052083333333333336,April
8947,BZR,WRH,A4,2017,0.052083333333333336,March
8948,YGH,OOV,P6,2019,0.02986111111111112,May
8949,VGY,USL,N4,2020,0.052083333333333336,March
8950,BZR,IKA,N4,2019,0.052083333333333336,November
8951,UWT,QJJ,D7,2020,0.0034722222222222225,November
8952,EJO,MQX,P6,2019,0.010416666666666666,April
8953,VGY,III,P6,2019,0.052083333333333336,July
8954,KDC,UAC,P6,2018,0.02986111111111112,December
8955,EJO,CYT,D7,2017,0.034722222222222224,March
8956,KDC,INS,A4,2020,0.034722222222222224,November
8957,AVW,EPL,N4,2020,0.010416666666666666,October
8958,XSO,ZEJ,D7,2020,0.06458333333333334,October
8959,UWT,XHC,D7,2020,0.0034722222222222225,November
8960,VGY,COM,P6,2017,0.0034722222222222225,June
8961,VGY,COM,N4,2020,0.010416666666666666,July
8962,UVC,ZQC,N4,2019,0.052083333333333336,November
8963,GQF,ZOJ,N4,2018,0.06458333333333334,September
8964,LPA,WSU,A4,2019,0.07013888888888889,March
8965,EJO,ZSP,D7,2019,0.06458333333333334,November
8966,XSO,RRV,B4,2017,0.010416666666666666,March
8967,EJO,ZSP,A4,2020,0.034722222222222224,February
8968,LPA,WSU,B4,2020,0.052083333333333336,September
8969,WUB,UPN,B4,2020,0.034722222222222224,August
8970,XSO,AYH,D7,2018,0.02986111111111112,June
8971,KJR,HZX,B4,2018,0.034722222222222224,July
8972,GMD,SOQ,B4,2018,0.010416666666666666,November
8973,AVW,UZA,P6,2017,0.06458333333333334,December
8974,PCG,PKK,P6,2017,0.0034722222222222225,October
8975,HAE,TMH,A4,2017,0.0034722222222222225,January
8976,HAE,KFK,D7,2019,0.052083333333333336,June
8977,PMQ,OUX,C5,2017,0.06458333333333334,January
8978,YGH,UNM,A4,2020,0.06458333333333334,January
8979,WTV,ISC,C5,2018,0.0034722222222222225,September
8980,OLP,YPT,B4,2017,0.034722222222222224,July
8981,PMQ,OUX,N4,2019,0.0034722222222222225,November
8982,WUB,GJR,C5,2019,0.052083333333333336,July
8983,GMD,CIS,A4,2020,0.02986111111111112,March
8984,XSO,FOK,N4,2018,0.06458333333333334,May
8985,GNT,RBQ,B4,2020,0.07013888888888889,April
8986,XSO,AYH,C5,2018,0.052083333333333336,July
8987,PMQ,HWC,A4,2019,0.02986111111111112,November
8988,XSO,RRV,P6,2018,0.07013888888888889,September
8989,AVW,EPL,N4,2019,0.034722222222222224,October
8990,KJR,UTQ,A4,2018,0.052083333333333336,June
8991,NAX,ULS,N4,2018,0.010416666666666666,November
8992,EJO,OCF,C5,2019,0.0034722222222222225,October
8993,GQF,IHZ,B4,2019,0.02986111111111112,June
8994,BZR,IKA,C5,2019,0.0034722222222222225,November
8995,KDC,PUQ,C5,2017,0.010416666666666666,October
8996,UWT,ZKC,B4,2020,0.06458333333333334,January
8997,WTV,ISC,A4,2017,0.06458333333333334,December
8998,VGY,DBZ,P6,2020,0.02986111111111112,November
8999,AVW,ISA,A4,2020,0.0034722222222222225,December
9000,WTV,XFS,B4,2017,0.06458333333333334,December
9001,XSO,SWX,C5,2017,0.06458333333333334,June
9002,WTV,XFS,A4,2019,0.02986111111111112,May
9003,BZR,WRH,P6,2020,0.06458333333333334,March
9004,PCG,LSM,C5,2017,0.07013888888888889,August
9005,UVC,FBV,D7,2017,0.07013888888888889,May
9006,BZR,TNA,D7,2019,0.02986111111111112,January
9007,GQF,HCJ,B4,2017,0.06458333333333334,October
9008,LPU,JCT,C5,2020,0.06458333333333334,August
9009,AVW,EPL,B4,2020,0.0034722222222222225,November
9010,GQF,HCJ,D7,2019,0.034722222222222224,October
9011,VGY,USL,D7,2019,0.07013888888888889,September
9012,XSO,FOK,P6,2018,0.052083333333333336,November
9013,GQF,HCJ,P6,2020,0.034722222222222224,July
9014,KDC,PUQ,D7,2018,0.06458333333333334,April
9015,WTV,PBM,B4,2018,0.07013888888888889,January
9016,EJO,QED,N4,2019,0.052083333333333336,July
9017,NAX,QIN,D7,2018,0.034722222222222224,July
9018,EJO,MQX,D7,2018,0.0034722222222222225,September
9019,YGH,SPM,C5,2017,0.06458333333333334,July
9020,OLP,VXR,D7,2020,0.010416666666666666,January
9021,BZR,BZO,B4,2018,0.02986111111111112,December
9022,PMQ,HWC,N4,2020,0.052083333333333336,July
9023,GMD,HWX,B4,2018,0.010416666666666666,March
9024,OLP,YPT,N4,2020,0.052083333333333336,January
9025,WTV,XFS,A4,2018,0.010416666666666666,June
9026,HAE,JPQ,C5,2017,0.052083333333333336,January
9027,LPA,OTP,A4,2017,0.010416666666666666,June
9028,GMD,CIS,P6,2019,0.052083333333333336,October
9029,UVC,ZQC,N4,2019,0.02986111111111112,December
9030,GMD,PHU,D7,2019,0.06458333333333334,April
9031,YGH,BTT,A4,2018,0.010416666666666666,October
9032,WTV,BTT,P6,2018,0.0034722222222222225,July
9033,LPA,EFZ,B4,2018,0.034722222222222224,August
9034,PCG,DAA,C5,2019,0.052083333333333336,November
9035,YGH,OOV,D7,2020,0.02986111111111112,July
9036,AVW,EPL,A4,2018,0.052083333333333336,March
